KP [km],Distance step [m],Time [s],Speed [km/h],Acceleration [m/s²],Equivalent grade [‰],Radius [m],Speed restriction [km/h],Tractive Effort [kN],Braking Effort [kN],Resistance [kN]
433.00400000,5.00000000,0.12751572,141.50335685,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,315.12057439,7.12617439
433.00900000,5.00000000,0.12814235,140.81477195,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,315.10628356,7.11188356
433.01400000,5.00000000,0.12877830,140.12280328,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,315.09195829,7.09755829
433.01900000,5.00000000,0.12942382,139.42740046,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,315.07759805,7.08319805
433.02400000,5.00000000,0.13007914,138.72851185,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,315.06320231,7.06880231
433.02900000,5.00000000,0.13074452,138.02608449,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,315.04877053,7.05437053
433.03400000,5.00000000,0.13142022,137.32006408,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,315.03430216,7.03990216
433.03900000,5.00000000,0.13210650,136.61039492,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,315.01979661,7.02539661
433.04400000,5.00000000,0.13280364,135.89701983,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,315.00525330,7.01085330
433.04900000,5.00000000,0.13351194,135.17988016,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,314.99067162,6.99627162
433.05400000,5.00000000,0.13423170,134.45891566,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,314.97605096,6.98165096
433.05900000,5.00000000,0.13496323,133.73406447,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,314.96139068,6.96699068
433.06400000,5.00000000,0.13570684,133.00526305,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,314.94669012,6.95229012
433.06900000,5.00000000,0.13646289,132.27244611,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,314.93194861,6.93754861
433.07400000,5.00000000,0.13723171,131.53554653,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,314.91716545,6.92276545
433.07900000,5.00000000,0.13801368,130.79449530,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,314.90233994,6.90793994
433.08400000,5.00000000,0.13880916,130.04922145,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,314.88747134,6.89307134
433.08900000,5.00000000,0.13961857,129.29965197,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,314.87255890,6.87815890
433.09400000,5.00000000,0.14044230,128.54571171,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,314.85760185,6.86320185
433.09900000,5.00000000,0.14128078,127.78732331,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,314.84259937,6.84819937
433.10400000,5.00000000,0.14213446,127.02440710,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,314.82755066,6.83315066
433.10900000,5.00000000,0.14300381,126.25688100,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,314.81245486,6.81805486
433.11400000,5.00000000,0.14388931,125.48466042,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,314.79731109,6.80291109
433.11900000,5.00000000,0.14479146,124.70765814,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,314.78211846,6.78771846
433.12400000,5.00000000,0.14571080,123.92578424,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,314.76687604,6.77247604
433.12900000,5.00000000,0.14664788,123.13894591,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,314.75158286,6.75718286
433.13400000,5.00000000,0.14760327,122.34704737,-1.50000000,1.60000000,0.00000000,200.00000000,0.00000000,314.73623792,6.74183792
433.13900000,5.00000000,0.14857758,121.54998972,-1.50000000,1.52840909,0.00000000,200.00000000,0.00000000,314.58459270,6.59019270
433.14400000,5.00000000,0.14957144,120.74767078,-1.50000000,1.34943182,0.00000000,200.00000000,0.00000000,314.22852235,6.23412235
433.14900000,5.00000000,0.15058552,119.93998499,-1.50000000,1.17045455,0.00000000,200.00000000,0.00000000,313.87239708,5.87799708
433.15400000,5.00000000,0.15162051,119.12682318,-1.50000000,0.99147727,0.00000000,200.00000000,0.00000000,313.51621575,5.52181575
433.15900000,5.00000000,0.15267714,118.30807242,-1.50000000,0.81250000,0.00000000,200.00000000,0.00000000,313.15997719,5.16557719
433.16400000,5.00000000,0.15375617,117.48361588,-1.50000000,0.63352273,0.00000000,200.00000000,0.00000000,312.80368018,4.80928018
433.16900000,5.00000000,0.15485841,116.65333257,-1.50000000,0.45454545,0.00000000,200.00000000,0.00000000,312.44732346,4.45292346
433.17400000,5.00000000,0.15598469,115.81709718,-1.50000000,0.27556818,0.00000000,200.00000000,0.00000000,312.09090575,4.09650575
433.17900000,5.00000000,0.15713592,114.97477984,-1.50000000,0.09659091,0.00000000,200.00000000,0.00000000,311.73442567,3.74002567
433.18400000,5.00000000,0.15831302,114.12624589,-1.50000000,-0.08238636,0.00000000,200.00000000,0.00000000,311.37788184,3.38348184
433.18900000,5.00000000,0.15951697,113.27135560,-1.50000000,-0.26136364,0.00000000,200.00000000,0.00000000,311.02127280,3.02687280
433.19400000,5.00000000,0.16074881,112.40996397,-1.50000000,-0.44034091,0.00000000,200.00000000,0.00000000,310.66459703,2.67019703
433.19900000,5.00000000,0.16200965,111.54192037,-1.50000000,-0.61931818,0.00000000,200.00000000,0.00000000,310.30785297,2.31345297
433.20400000,5.00000000,0.16330062,110.66706827,-1.50000000,-0.79829545,0.00000000,200.00000000,0.00000000,309.95103899,1.95663899
433.20900000,5.00000000,0.16462296,109.78524491,-1.50000000,-0.97727273,0.00000000,200.00000000,0.00000000,309.59415338,1.59975338
433.21400000,5.00000000,0.16597795,108.89628093,-1.50000000,-1.15625000,0.00000000,200.00000000,0.00000000,309.23719437,1.24279437
433.21900000,5.00000000,0.16736696,108.00000000,-1.50000000,-1.33522727,0.00000000,200.00000000,0.00000000,308.88016014,0.88576014
433.22400000,5.00000000,0.16879144,107.09621842,-1.50000000,-1.51420455,0.00000000,200.00000000,0.00000000,308.52304874,0.52864874
433.22900000,5.00000000,0.17025292,106.18474467,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.43835323,0.44395323
433.23400000,5.00000000,0.17175303,105.26537892,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.42170023,0.42730023
433.23900000,5.00000000,0.17329351,104.33791257,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.40496379,0.41056379
433.24400000,5.00000000,0.17487619,103.40212764,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.38814162,0.39374162
433.24900000,5.00000000,0.17650305,102.45779619,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.37123133,0.37683133
433.25400000,5.00000000,0.17817618,101.50467970,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.35423042,0.35983042
433.25900000,5.00000000,0.17989781,100.54252832,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.33713625,0.34273625
433.26400000,5.00000000,0.18167033,99.57108014,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.31994608,0.32554608
433.26900000,5.00000000,0.18349630,98.59006035,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.30265700,0.30825700
433.27400000,5.00000000,0.18537846,97.59918032,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.28526598,0.29086598
433.27900000,5.00000000,0.18731976,96.59813663,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.26776980,0.27336980
433.28400000,5.00000000,0.18932335,95.58660994,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.25016510,0.25576510
433.28900000,5.00000000,0.19139264,94.56426386,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.23244832,0.23804832
433.29400000,5.00000000,0.19353130,93.53074361,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.21461570,0.22021570
433.29900000,5.00000000,0.19574331,92.48567457,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.19666326,0.20226326
433.30400000,5.00000000,0.19803293,91.42866071,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.17858681,0.18418681
433.30900000,5.00000000,0.20040484,90.35928287,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.16038188,0.16598188
433.31400000,5.00000000,0.20286407,89.27709673,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.14204375,0.14764375
433.31900000,5.00000000,0.20541612,88.18163074,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.12356738,0.12916738
433.32400000,5.00000000,0.20806698,87.07238368,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.10494743,0.11054743
433.32900000,5.00000000,0.21082320,85.94882198,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.08617820,0.09177820
433.33400000,5.00000000,0.21369193,84.81037672,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.06725357,0.07285357
433.33900000,5.00000000,0.21668107,83.65644028,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.04816704,0.05376704
433.34400000,5.00000000,0.21979926,82.48636251,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.02891161,0.03451161
433.34900000,5.00000000,0.22305608,81.29944649,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,308.00947978,0.01507978
433.35400000,5.00000000,0.22646211,80.09494366,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.98986346,-0.00453654
433.35900000,5.00000000,0.23002910,78.87204828,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.97005394,-0.02434606
433.36400000,5.00000000,0.23377014,77.62989115,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.95004178,-0.04435822
433.36900000,5.00000000,0.23769988,76.36753237,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.92981676,-0.06458324
433.37400000,5.00000000,0.24183472,75.08395301,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.90936778,-0.08503222
433.37900000,5.00000000,0.24619316,73.77804551,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.88868273,-0.10571727
433.38400000,5.00000000,0.25079609,72.44860247,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.86774836,-0.12665164
433.38900000,5.00000000,0.25566728,71.09430357,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.84655014,-0.14784986
433.39400000,5.00000000,0.26083385,69.71370023,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.82507208,-0.16932792
433.39900000,5.00000000,0.26632689,68.30519746,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.80329648,-0.19110352
433.40400000,5.00000000,0.27218233,66.86703224,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.78120373,-0.21319627
433.40900000,5.00000000,0.27844185,65.39724765,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.75877192,-0.23562808
433.41400000,5.00000000,0.28515418,63.89366166,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.73597655,-0.25842345
433.41900000,5.00000000,0.29237671,62.35382907,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.71278996,-0.28161004
433.42400000,5.00000000,0.30017753,60.77499486,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.68918085,-0.30521915
433.42900000,5.00000000,0.30863820,59.15403621,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.66511346,-0.32928654
433.43400000,5.00000000,0.31785736,57.48738992,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.64054671,-0.35385329
433.43900000,5.00000000,0.32795559,55.77096019,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.61543300,-0.37896700
433.44400000,5.00000000,0.33908217,54.00000000,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.58971661,-0.40468339
433.44900000,5.00000000,0.35142447,52.16895629,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.56333171,-0.43106829
433.45400000,5.00000000,0.36522145,50.27126416,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.53619949,-0.45820051
433.45900000,5.00000000,0.38078352,48.29906831,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.50822435,-0.48617565
433.46400000,5.00000000,0.39852258,46.24283728,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.47928837,-0.51511163
433.46900000,5.00000000,0.41899912,44.09081537,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.44924329,-0.54515671
433.47400000,5.00000000,0.44299926,41.82822014,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.41789823,-0.57650177
433.47900000,5.00000000,0.47166692,39.43602414,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.38500039,-0.60939961
433.48400000,5.00000000,0.50674519,36.88902276,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.35020254,-0.64419746
433.48900000,5.00000000,0.55105263,34.15259873,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.31300477,-0.68139523
433.49400000,5.00000000,0.60952490,31.17691454,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.27263986,-0.72176014
433.49900000,5.00000000,0.69184184,27.88548009,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.22781624,-0.76658376
433.50400000,5.00000000,0.82065224,24.14953416,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.17601562,-0.81838438
433.50900000,5.00000000,1.06949482,19.71801207,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,307.11073643,-0.88366357
433.51400000,5.00000000,2.58198890,13.94274005,-1.50000000,-1.55000000,0.00000000,200.00000000,0.00000000,336.96353300,28.96913300
433.51900000,5.00000000,0.09027719,0.00000000,-1.50000000,-2.12840909,0.00000000,200.00000000,0.00000000,309.35964602,1.36524602
443.80400000,5.00000000,0.09049873,199.14216028,-1.50000000,-2.08863636,0.00000000,200.00000000,0.00000000,309.42308723,1.42868723
443.80900000,5.00000000,0.09072191,198.65346712,-1.50000000,-2.04886364,0.00000000,200.00000000,0.00000000,309.48651635,1.49211635
443.81400000,5.00000000,0.09094675,198.16356880,-1.50000000,-2.00909091,0.00000000,200.00000000,0.00000000,309.54993328,1.55553328
443.81900000,5.00000000,0.09117327,197.67245635,-1.50000000,-1.96931818,0.00000000,200.00000000,0.00000000,309.61333795,1.61893795
443.82400000,5.00000000,0.09140149,197.18012070,-1.50000000,-1.92954545,0.00000000,200.00000000,0.00000000,309.67673026,1.68233026
443.82900000,5.00000000,0.09163143,196.68655267,-1.50000000,-1.88977273,0.00000000,200.00000000,0.00000000,309.74011011,1.74571011
443.83400000,5.00000000,0.09186312,196.19174295,-1.50000000,-1.85000000,0.00000000,200.00000000,0.00000000,309.80347741,1.80907741
443.83900000,5.00000000,0.09209657,195.69568212,-1.50000000,-1.81022727,0.00000000,200.00000000,0.00000000,309.86683207,1.87243207
443.84400000,5.00000000,0.09233181,195.19836065,-1.50000000,-1.77045455,0.00000000,200.00000000,0.00000000,309.93017398,1.93577398
443.84900000,5.00000000,0.09256886,194.69976888,-1.50000000,-1.73068182,0.00000000,200.00000000,0.00000000,309.99350306,1.99910306
443.85400000,5.00000000,0.09280775,194.19989701,-1.50000000,-1.69090909,0.00000000,200.00000000,0.00000000,310.05681920,2.06241920
443.85900000,5.00000000,0.09304850,193.69873515,-1.50000000,-1.65113636,0.00000000,200.00000000,0.00000000,310.12012229,2.12572229
443.86400000,5.00000000,0.09329113,193.19627326,-1.50000000,-1.61136364,0.00000000,200.00000000,0.00000000,310.18341225,2.18901225
443.86900000,5.00000000,0.09353567,192.69250115,-1.50000000,-1.57159091,0.00000000,200.00000000,0.00000000,310.24668896,2.25228896
443.87400000,5.00000000,0.09378214,192.18740854,-1.50000000,-1.53181818,0.00000000,200.00000000,0.00000000,310.30995231,2.31555231
443.87900000,5.00000000,0.09403057,191.68098497,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.35806360,2.36366360
443.88400000,5.00000000,0.09428099,191.17321988,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.34560687,2.35120687
443.88900000,5.00000000,0.09453341,190.66410255,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.33313647,2.33873647
443.89400000,5.00000000,0.09478788,190.15362211,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.32065229,2.32625229
443.89900000,5.00000000,0.09504441,189.64176755,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.30815420,2.31375420
443.90400000,5.00000000,0.09530304,189.12852773,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.29564212,2.30124212
443.90900000,5.00000000,0.09556379,188.61389132,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.28311590,2.28871590
443.91400000,5.00000000,0.09582669,188.09784688,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.27057545,2.27617545
443.91900000,5.00000000,0.09609177,187.58038277,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.25802064,2.26362064
443.92400000,5.00000000,0.09635906,187.06148722,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.24545135,2.25105135
443.92900000,5.00000000,0.09662860,186.54114828,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.23286746,2.23846746
443.93400000,5.00000000,0.09690041,186.01935383,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.22026885,2.22586885
443.93900000,5.00000000,0.09717453,185.49609160,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.20765539,2.21325539
443.94400000,5.00000000,0.09745099,184.97134913,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.19502696,2.20062696
443.94900000,5.00000000,0.09772982,184.44511379,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.18238343,2.18798343
443.95400000,5.00000000,0.09801106,183.91737275,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.16972466,2.17532466
443.95900000,5.00000000,0.09829474,183.38811303,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.15705052,2.16265052
443.96400000,5.00000000,0.09858090,182.85732143,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.14436089,2.14996089
443.96900000,5.00000000,0.09886957,182.32498457,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.13165562,2.13725562
443.97400000,5.00000000,0.09916079,181.79108889,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.11893457,2.12453457
443.97900000,5.00000000,0.09945461,181.25562060,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.10619761,2.11179761
443.98400000,5.00000000,0.09975104,180.71856573,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.09344460,2.09904460
443.98900000,5.00000000,0.10005015,180.17991009,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.08067538,2.08627538
443.99400000,5.00000000,0.10035196,179.63963928,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.06788982,2.07348982
443.99900000,5.00000000,0.10065652,179.09773868,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.05508776,2.06068776
444.00400000,5.00000000,0.10096387,178.55419345,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.04226905,2.04786905
444.00900000,5.00000000,0.10127406,178.00898854,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.02943354,2.03503354
444.01400000,5.00000000,0.10158712,177.46210863,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.01658107,2.02218107
444.01900000,5.00000000,0.10190310,176.91353820,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,310.00371149,2.00931149
444.02400000,5.00000000,0.10222204,176.36326148,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.99082464,1.99642464
444.02900000,5.00000000,0.10254401,175.81126244,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.97792034,1.98352034
444.03400000,5.00000000,0.10286903,175.25752480,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.96499844,1.97059844
444.03900000,5.00000000,0.10319716,174.70203204,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.95205876,1.95765876
444.04400000,5.00000000,0.10352846,174.14476736,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.93910114,1.94470114
444.04900000,5.00000000,0.10386296,173.58571370,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.92612541,1.93172541
444.05400000,5.00000000,0.10420073,173.02485371,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.91313138,1.91873138
444.05900000,5.00000000,0.10454182,172.46216976,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.90011887,1.90571887
444.06400000,5.00000000,0.10488627,171.89764396,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.88708770,1.89268770
444.06900000,5.00000000,0.10523416,171.33125809,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.87403769,1.87963769
444.07400000,5.00000000,0.10558553,170.76299365,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.86096865,1.86656865
444.07900000,5.00000000,0.10594044,170.19283181,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.84788039,1.85348039
444.08400000,5.00000000,0.10629895,169.62075345,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.83477271,1.84037271
444.08900000,5.00000000,0.10666113,169.04673910,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.82164541,1.82724541
444.09400000,5.00000000,0.10702704,168.47076898,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.80849829,1.81409829
444.09900000,5.00000000,0.10739674,167.89282296,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.79533114,1.80093114
444.10400000,5.00000000,0.10777030,167.31288056,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.78214377,1.78774377
444.10900000,5.00000000,0.10814778,166.73092095,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.76893594,1.77453594
444.11400000,5.00000000,0.10852926,166.14692293,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.75570745,1.76130745
444.11900000,5.00000000,0.10891480,165.56086494,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.74245808,1.74805808
444.12400000,5.00000000,0.10930448,164.97272502,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.72918761,1.73478761
444.12900000,5.00000000,0.10969838,164.38248082,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.71589579,1.72149579
444.13400000,5.00000000,0.11009656,163.79010959,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.70258241,1.70818241
444.13900000,5.00000000,0.11049911,163.19558818,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.68924723,1.69484723
444.14400000,5.00000000,0.11090611,162.59889299,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.67589000,1.68149000
444.14900000,5.00000000,0.11131764,162.00000000,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.66251048,1.66811048
444.15400000,5.00000000,0.11173378,161.39888475,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.64910842,1.65470842
444.15900000,5.00000000,0.11215463,160.79552233,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.63568356,1.64128356
444.16400000,5.00000000,0.11258027,160.18988732,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.62223565,1.62783565
444.16900000,5.00000000,0.11301079,159.58195387,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.60876442,1.61436442
444.17400000,5.00000000,0.11344629,158.97169559,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.59526961,1.60086961
444.17900000,5.00000000,0.11388686,158.35908563,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.58175092,1.58735092
444.18400000,5.00000000,0.11433261,157.74409656,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.56820810,1.57380810
444.18900000,5.00000000,0.11478363,157.12670047,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.55464084,1.56024084
444.19400000,5.00000000,0.11524003,156.50686886,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.54104887,1.54664887
444.19900000,5.00000000,0.11570192,155.88457268,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.52743187,1.53303187
444.20400000,5.00000000,0.11616941,155.25978230,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.51378956,1.51938956
444.20900000,5.00000000,0.11664261,154.63246748,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.50012161,1.50572161
444.21400000,5.00000000,0.11712164,154.00259738,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.48642771,1.49202771
444.21900000,5.00000000,0.11760662,153.37014051,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.47270755,1.47830755
444.22400000,5.00000000,0.11809768,152.73506474,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.45896079,1.46456079
444.22900000,5.00000000,0.11859494,152.09733725,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.44518710,1.45078710
444.23400000,5.00000000,0.11909854,151.45692457,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.43138612,1.43698612
444.23900000,5.00000000,0.11960860,150.81379247,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.41755752,1.42315752
444.24400000,5.00000000,0.12012528,150.16790603,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.40370094,1.40930094
444.24900000,5.00000000,0.12064871,149.51922953,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.38981600,1.39541600
444.25400000,5.00000000,0.12117904,148.86772652,-1.50000000,-1.50000000,0.00000000,200.00000000,0.00000000,309.37590234,1.38150234
444.25900000,5.00000000,0.12171642,148.21335972,-1.50000000,-1.50000000,0.00000000,170.00000000,0.00000000,309.36195957,1.36755957
444.26400000,5.00000000,0.12226103,147.55609103,-1.50000000,-1.50000000,0.00000000,170.00000000,0.00000000,309.34798730,1.35358730
444.26900000,5.00000000,0.12281300,146.89588149,-1.50000000,-1.50000000,0.00000000,170.00000000,0.00000000,309.33398513,1.33958513
444.27400000,5.00000000,0.12337252,146.23269128,-1.50000000,-1.29545455,0.00000000,170.00000000,0.00000000,309.70923130,1.71483130
444.27900000,5.00000000,0.12393976,145.56647966,-1.50000000,-1.03977273,0.00000000,170.00000000,0.00000000,310.18176640,2.18736640
444.28400000,5.00000000,0.12451490,144.89720494,-1.50000000,-0.78409091,0.00000000,170.00000000,0.00000000,310.65427034,2.65987034
444.28900000,5.00000000,0.12509812,144.22482449,-1.50000000,-0.52840909,0.00000000,170.00000000,0.00000000,311.12674270,3.13234270
444.29400000,5.00000000,0.12568961,143.54929467,-1.50000000,-0.27272727,0.00000000,170.00000000,0.00000000,311.59918302,3.60478302
444.29900000,5.00000000,0.12628957,142.87057080,-1.50000000,-0.01704545,0.00000000,170.00000000,0.00000000,312.07159084,4.07719084
