KP [km],Distance step [m],Time [s],Elapsed time [hh:mm:ss],Elapsed time [s],Speed [km/h],Acceleration [m/s²],Equivalent grade [‰],Radius [m],Speed restriction [km/h],Tractive Effort [kN],Braking Effort [kN],Resistance [kN],Energy source
0.96800000,2.00000000,0.10842889,0:01:42,102.09272672,66.48369591,0.41362169,-15.00000000,500.00000000,70.00000000,62.30324916,0.00000000,-22.62552711,Diesel engine
0.97000000,2.00000000,0.10816644,0:01:42,102.20089316,66.64447233,0.41288330,-15.00000000,500.00000000,70.00000000,62.15406498,0.00000000,-22.62309738,Diesel engine
0.97200000,2.00000000,0.10790635,0:01:42,102.30879951,66.80457652,0.41214800,-15.00000000,500.00000000,70.00000000,62.00550757,0.00000000,-22.62067590,Diesel engine
0.97400000,2.00000000,0.10764378,0:01:42,102.41644329,66.96999236,0.42686021,-15.00000000,0.00000000,70.00000000,61.85757130,0.00000000,-25.78946420,Diesel engine
0.97600000,2.00000000,0.10737879,0:01:42,102.52382208,67.13470854,0.42610367,-15.00000000,0.00000000,70.00000000,61.70472706,0.00000000,-25.78696880,Diesel engine
0.97800000,2.00000000,0.10711621,0:01:42,102.63093828,67.29873143,0.42535032,-15.00000000,0.00000000,70.00000000,61.55252931,0.00000000,-25.78448190,Diesel engine
0.98000000,2.00000000,0.10685600,0:01:42,102.73779428,67.46206729,0.42460013,-15.00000000,0.00000000,70.00000000,61.40097216,0.00000000,-25.78200343,Diesel engine
0.98200000,2.00000000,0.10659814,0:01:42,102.84439242,67.62472230,0.42385308,-15.00000000,0.00000000,70.00000000,61.25004983,0.00000000,-25.77953332,Diesel engine
0.98400000,2.00000000,0.10634258,0:01:42,102.95073500,67.78670256,0.42310913,-15.00000000,0.00000000,70.00000000,61.09975659,0.00000000,-25.77707150,Diesel engine
0.98600000,2.00000000,0.10608929,0:01:43,103.05682429,67.94801405,0.42236825,-15.00000000,0.00000000,70.00000000,60.95008684,0.00000000,-25.77461790,Diesel engine
0.98800000,2.00000000,0.10583825,0:01:43,103.16266254,68.10866270,0.42163043,-15.00000000,0.00000000,70.00000000,60.80103501,0.00000000,-25.77217246,Diesel engine
0.99000000,2.00000000,0.10558941,0:01:43,103.26825194,68.26865433,0.42089563,-15.00000000,0.00000000,70.00000000,60.65259566,0.00000000,-25.76973512,Diesel engine
0.99200000,2.00000000,0.10534274,0:01:43,103.37359469,68.42799469,0.42016382,-15.00000000,0.00000000,70.00000000,60.50476339,0.00000000,-25.76730580,Diesel engine
0.99400000,2.00000000,0.10509822,0:01:43,103.47869291,68.58668943,0.41943498,-15.00000000,0.00000000,70.00000000,60.35753291,0.00000000,-25.76488445,Diesel engine
0.99600000,2.00000000,0.10485742,0:01:43,103.58355033,68.74264726,0.41314787,-14.40000000,0.00000000,70.00000000,60.21089897,0.00000000,-24.62058700,Diesel engine
0.99800000,2.00000000,0.10462186,0:01:43,103.68817219,68.89589147,0.40687326,-13.80000000,0.00000000,70.00000000,60.06679393,0.00000000,-23.47632932,Diesel engine
1.00000000,2.00000000,0.10439145,0:01:43,103.79256364,69.04644479,0.40061105,-13.20000000,0.00000000,70.00000000,59.92519628,0.00000000,-22.33211115,Diesel engine
1.00200000,2.00000000,0.10416608,0:01:43,103.89672972,69.19432940,0.39436115,-12.60000000,0.00000000,70.00000000,59.78608501,0.00000000,-21.18793224,Diesel engine
1.00400000,2.00000000,0.10394568,0:01:44,104.00067540,69.33956692,0.38812345,-12.00000000,0.00000000,70.00000000,59.64943964,0.00000000,-20.04379234,Diesel engine
1.00600000,2.00000000,0.10373015,0:01:44,104.10440555,69.48217847,0.38189784,-11.40000000,0.00000000,70.00000000,59.51524017,0.00000000,-18.89969121,Diesel engine
1.00800000,2.00000000,0.10351940,0:01:44,104.20792495,69.62218465,0.37568424,-10.80000000,0.00000000,70.00000000,59.38346710,0.00000000,-17.75562861,Diesel engine
1.01000000,2.00000000,0.10331335,0:01:44,104.31123830,69.75960559,0.36948256,-10.20000000,0.00000000,70.00000000,59.25410138,0.00000000,-16.61160432,Diesel engine
1.01200000,2.00000000,0.10311193,0:01:44,104.41435023,69.89446090,0.36329269,-9.60000000,0.00000000,70.00000000,59.12712444,0.00000000,-15.46761810,Diesel engine
1.01400000,2.00000000,0.10291505,0:01:44,104.51726527,70.00000000,0.35711455,-9.00000000,0.00000000,70.00000000,59.00251813,0.00000000,-14.32366975,Diesel engine
1.01600000,2.00000000,0.10285714,0:01:44,104.62012242,70.00000000,0.00000000,-8.40000000,0.00000000,70.00000000,0.00000000,13.18016921,-13.18016921,Diesel engine
1.01800000,2.00000000,0.10285714,0:01:44,104.72297956,70.00000000,0.00000000,-7.80000000,0.00000000,70.00000000,0.00000000,12.03828521,-12.03828521,Diesel engine
1.02000000,2.00000000,0.10285714,0:01:44,104.82583670,70.00000000,0.00000000,-7.20000000,0.00000000,70.00000000,0.00000000,10.89640121,-10.89640121,Diesel engine
1.02200000,2.00000000,0.10285714,0:01:44,104.92869384,70.00000000,0.00000000,-6.60000000,0.00000000,70.00000000,0.00000000,9.75451721,-9.75451721,Diesel engine
1.02400000,2.00000000,0.10285714,0:01:45,105.03155099,70.00000000,0.00000000,-6.00000000,0.00000000,70.00000000,0.00000000,8.61263321,-8.61263321,Diesel engine
1.02600000,2.00000000,0.10285714,0:01:45,105.13440813,70.00000000,0.00000000,-5.40000000,0.00000000,70.00000000,0.00000000,7.47074921,-7.47074921,Diesel engine
1.02800000,2.00000000,0.10285714,0:01:45,105.23726527,70.00000000,0.00000000,-4.80000000,0.00000000,70.00000000,0.00000000,6.32886521,-6.32886521,Diesel engine
1.03000000,2.00000000,0.10285714,0:01:45,105.34012242,70.00000000,0.00000000,-4.20000000,0.00000000,70.00000000,0.00000000,5.18698121,-5.18698121,Diesel engine
1.03200000,2.00000000,0.10285714,0:01:45,105.44297956,70.00000000,0.00000000,-3.60000000,0.00000000,70.00000000,0.00000000,4.04509721,-4.04509721,Diesel engine
1.03400000,2.00000000,0.10285714,0:01:45,105.54583670,70.00000000,0.00000000,-3.00000000,0.00000000,70.00000000,0.00000000,2.90321321,-2.90321321,Diesel engine
1.03600000,2.00000000,0.10285714,0:01:45,105.64869384,70.00000000,0.00000000,-2.40000000,0.00000000,70.00000000,0.00000000,1.76132921,-1.76132921,Diesel engine
1.03800000,2.00000000,0.10285714,0:01:45,105.75155099,70.00000000,0.00000000,-1.80000000,0.00000000,70.00000000,0.00000000,0.61944521,-0.61944521,Diesel engine
1.04000000,2.00000000,0.10285714,0:01:45,105.85440813,70.00000000,0.00000000,-1.20000000,0.00000000,70.00000000,0.52243879,0.00000000,0.52243879,Diesel engine
1.04200000,2.00000000,0.10285714,0:01:45,105.95726527,70.00000000,0.00000000,-0.60000000,0.00000000,70.00000000,1.66432279,0.00000000,1.66432279,Diesel engine
1.04400000,2.00000000,0.10285714,0:01:46,106.06012242,70.00000000,0.00000000,0.00000000,0.00000000,70.00000000,2.80620679,0.00000000,2.80620679,Diesel engine
1.04800000,2.00000000,0.10365669,0:01:46,106.16377910,69.60000000,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.79300794,2.79580794,Diesel engine
1.05000000,2.00000000,0.10407689,0:01:46,106.26785599,69.32012695,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.78872006,2.79152006,Diesel engine
1.05200000,2.00000000,0.10450225,0:01:46,106.37235824,69.03911935,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.78442066,2.78722066,Diesel engine
1.05400000,2.00000000,0.10493286,0:01:46,106.47729110,68.75696328,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.78010960,2.78290960,Diesel engine
1.05600000,2.00000000,0.10536884,0:01:46,106.58265994,68.47364456,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.77578674,2.77858674,Diesel engine
1.05800000,2.00000000,0.10581030,0:01:46,106.68847024,68.18914870,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.77145193,2.77425193,Diesel engine
1.06000000,2.00000000,0.10625736,0:01:46,106.79472759,67.90346088,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.76710501,2.76990501,Diesel engine
1.06200000,2.00000000,0.10671013,0:01:46,106.90143772,67.61656602,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.76274583,2.76554583,Diesel engine
1.06400000,2.00000000,0.10716874,0:01:47,107.00860646,67.32844867,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.75837424,2.76117424,Diesel engine
1.06600000,2.00000000,0.10763331,0:01:47,107.11623978,67.03909307,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.75399007,2.75679007,Diesel engine
1.06800000,2.00000000,0.10810398,0:01:47,107.22434376,66.74848313,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.74959315,2.75239315,Diesel engine
1.07000000,2.00000000,0.10858088,0:01:47,107.33292463,66.45660238,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.74518332,2.74798332,Diesel engine
1.07200000,2.00000000,0.10906414,0:01:47,107.44198878,66.16343401,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.74076041,2.74356041,Diesel engine
1.07400000,2.00000000,0.10955392,0:01:47,107.55154270,65.86896082,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.73632424,2.73912424,Diesel engine
1.07600000,2.00000000,0.11005035,0:01:47,107.66159305,65.57316524,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.73187463,2.73467463,Diesel engine
1.07800000,2.00000000,0.11055360,0:01:47,107.77214665,65.27602929,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.72741139,2.73021139,Diesel engine
1.08000000,2.00000000,0.11106381,0:01:47,107.88321045,64.97753458,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.72293434,2.72573434,Diesel engine
1.08200000,2.00000000,0.11158115,0:01:47,107.99479161,64.67766230,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.71844328,2.72124328,Diesel engine
1.08400000,2.00000000,0.11210579,0:01:48,108.10689740,64.37639319,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.71393801,2.71673801,Diesel engine
1.08600000,2.00000000,0.11263790,0:01:48,108.21953529,64.07370756,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.70941834,2.71221834,Diesel engine
1.08800000,2.00000000,0.11317766,0:01:48,108.33271295,63.76958523,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.70488406,2.70768406,Diesel engine
1.09000000,2.00000000,0.11372525,0:01:48,108.44643821,63.46400555,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.70033494,2.70313494,Diesel engine
1.09200000,2.00000000,0.11428087,0:01:48,108.56071908,63.15694736,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.69577079,2.69857079,Diesel engine
1.09400000,2.00000000,0.11484472,0:01:48,108.67556380,62.84838900,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.69119137,2.69399137,Diesel engine
1.09600000,2.00000000,0.11541699,0:01:48,108.79098079,62.53830826,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.68659645,2.68939645,Diesel engine
1.09800000,2.00000000,0.11599791,0:01:48,108.90697870,62.22668238,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.68198581,2.68478581,Diesel engine
1.10000000,2.00000000,0.11658768,0:01:49,109.02356638,61.91348803,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.67735920,2.68015920,Diesel engine
1.10200000,2.00000000,0.11718655,0:01:49,109.14075293,61.59870129,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.67271637,2.67551637,Diesel engine
1.10400000,2.00000000,0.11779474,0:01:49,109.25854767,61.28229761,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.66805708,2.67085708,Diesel engine
1.10600000,2.00000000,0.11841249,0:01:49,109.37696016,60.96425182,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.66338106,2.66618106,Diesel engine
1.10800000,2.00000000,0.11904007,0:01:49,109.49600023,60.64453809,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.65868805,2.66148805,Diesel engine
1.11000000,2.00000000,0.11967774,0:01:49,109.61567797,60.32312989,-0.75000000,0.00000000,0.00000000,70.00000000,0.00000000,156.65397778,2.65677778,Diesel engine
1.11200000,2.00000000,0.06552978,0:01:49,109.68120775,60.00000000,-0.75000000,-30.00000000,0.00000000,140.00000000,0.00000000,100.37860204,-53.61859796,DC catenary
1.11400000,2.00000000,0.12000000,0:01:49,109.80120775,60.00000000,0.00000000,-0.00000000,0.00000000,60.00000000,2.65677778,0.00000000,2.65677778,Diesel engine
1.11600000,2.00000000,0.12000000,0:01:49,109.92120775,60.00000000,0.00000000,-0.32000000,0.00000000,60.00000000,2.04777298,0.00000000,2.04777298,Diesel engine
1.11800000,2.00000000,0.12000000,0:01:50,110.04120775,60.00000000,0.00000000,-0.64000000,0.00000000,60.00000000,1.43876818,0.00000000,1.43876818,Diesel engine
1.12000000,2.00000000,0.12000000,0:01:50,110.16120775,60.00000000,0.00000000,-0.96000000,0.00000000,60.00000000,0.82976338,0.00000000,0.82976338,Diesel engine
1.12200000,2.00000000,0.12000000,0:01:50,110.28120775,60.00000000,0.00000000,-1.28000000,0.00000000,60.00000000,0.22075858,0.00000000,0.22075858,Diesel engine
1.12400000,2.00000000,0.12000000,0:01:50,110.40120775,60.00000000,0.00000000,-1.60000000,0.00000000,60.00000000,0.00000000,0.38824622,-0.38824622,Diesel engine
1.12600000,2.00000000,0.12000000,0:01:50,110.52120775,60.00000000,0.00000000,-1.92000000,0.00000000,60.00000000,0.00000000,0.99725102,-0.99725102,Diesel engine
1.12800000,2.00000000,0.12000000,0:01:50,110.64120775,60.00000000,0.00000000,-2.24000000,0.00000000,60.00000000,0.00000000,1.60625582,-1.60625582,Diesel engine
1.13000000,2.00000000,0.12000000,0:01:50,110.76120775,60.00000000,0.00000000,-2.56000000,0.00000000,60.00000000,0.00000000,2.21526062,-2.21526062,Diesel engine
1.13200000,2.00000000,0.12000000,0:01:50,110.88120775,60.00000000,0.00000000,-2.88000000,0.00000000,60.00000000,0.00000000,2.82426542,-2.82426542,Diesel engine
1.13400000,2.00000000,0.12000000,0:01:51,111.00120775,60.00000000,0.00000000,-3.20000000,0.00000000,60.00000000,0.00000000,3.43327022,-3.43327022,Diesel engine
1.13600000,2.00000000,0.12000000,0:01:51,111.12120775,60.00000000,0.00000000,-3.52000000,0.00000000,60.00000000,0.00000000,4.04227502,-4.04227502,Diesel engine
1.13800000,2.00000000,0.12000000,0:01:51,111.24120775,60.00000000,0.00000000,-3.84000000,0.00000000,60.00000000,0.00000000,4.65127982,-4.65127982,Diesel engine
1.14000000,2.00000000,0.12000000,0:01:51,111.36120775,60.00000000,0.00000000,-4.16000000,0.00000000,60.00000000,0.00000000,5.26028462,-5.26028462,Diesel engine
1.14200000,2.00000000,0.12000000,0:01:51,111.48120775,60.00000000,0.00000000,-4.48000000,0.00000000,60.00000000,0.00000000,5.86928942,-5.86928942,Diesel engine
1.14400000,2.00000000,0.12000000,0:01:51,111.60120775,60.00000000,0.00000000,-4.80000000,0.00000000,60.00000000,0.00000000,6.47829422,-6.47829422,Diesel engine
1.14600000,2.00000000,0.12000000,0:01:51,111.72120775,60.00000000,0.00000000,-5.12000000,0.00000000,60.00000000,0.00000000,7.08729902,-7.08729902,Diesel engine
1.14800000,2.00000000,0.12000000,0:01:51,111.84120775,60.00000000,0.00000000,-5.44000000,0.00000000,60.00000000,0.00000000,7.69630382,-7.69630382,Diesel engine
1.15000000,2.00000000,0.12000000,0:01:51,111.96120775,60.00000000,0.00000000,-5.76000000,0.00000000,60.00000000,0.00000000,8.30530862,-8.30530862,Diesel engine
1.15200000,2.00000000,0.12000000,0:01:52,112.08120775,60.00000000,0.00000000,-6.08000000,0.00000000,60.00000000,0.00000000,8.91431342,-8.91431342,Diesel engine
1.15400000,2.00000000,0.12000000,0:01:52,112.20120775,60.00000000,0.00000000,-6.40000000,0.00000000,60.00000000,0.00000000,9.52331822,-9.52331822,Diesel engine
1.15600000,2.00000000,0.12000000,0:01:52,112.32120775,60.00000000,0.00000000,-6.72000000,0.00000000,60.00000000,0.00000000,10.13232302,-10.13232302,Diesel engine
1.15800000,2.00000000,0.12000000,0:01:52,112.44120775,60.00000000,0.00000000,-7.04000000,0.00000000,60.00000000,0.00000000,10.74132782,-10.74132782,Diesel engine
1.16000000,2.00000000,0.12000000,0:01:52,112.56120775,60.00000000,0.00000000,-7.36000000,0.00000000,60.00000000,0.00000000,11.35033262,-11.35033262,Diesel engine
1.16200000,2.00000000,0.12000000,0:01:52,112.68120775,60.00000000,0.00000000,-7.68000000,0.00000000,60.00000000,0.00000000,11.95933742,-11.95933742,Diesel engine
1.16400000,2.00000000,0.12000000,0:01:52,112.80120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
1.16600000,2.00000000,0.12000000,0:01:52,112.92120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
1.16800000,2.00000000,0.12000000,0:01:53,113.04120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
1.17000000,2.00000000,0.12000000,0:01:53,113.16120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
1.17200000,2.00000000,0.12000000,0:01:53,113.28120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
1.17400000,2.00000000,0.12000000,0:01:53,113.40120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
1.17600000,2.00000000,0.12000000,0:01:53,113.52120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
1.17800000,2.00000000,0.12000000,0:01:53,113.64120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
1.18000000,2.00000000,0.12000000,0:01:53,113.76120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
1.18200000,2.00000000,0.12000000,0:01:53,113.88120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
1.18400000,2.00000000,0.12000000,0:01:54,114.00120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
1.18600000,2.00000000,0.12000000,0:01:54,114.12120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
1.18800000,2.00000000,0.12000000,0:01:54,114.24120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
1.19000000,2.00000000,0.12000000,0:01:54,114.36120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
1.19200000,2.00000000,0.12000000,0:01:54,114.48120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
1.19400000,2.00000000,0.12000000,0:01:54,114.60120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
1.19600000,2.00000000,0.12000000,0:01:54,114.72120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
1.19800000,2.00000000,0.12000000,0:01:54,114.84120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
1.20000000,2.00000000,0.12000000,0:01:54,114.96120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
1.20200000,2.00000000,0.12000000,0:01:55,115.08120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
1.20400000,2.00000000,0.12000000,0:01:55,115.20120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
1.20600000,2.00000000,0.12000000,0:01:55,115.32120775,60.00000000,0.00000000,-8.00000000,0.00000000,60.00000000,0.00000000,12.56834222,-12.56834222,Diesel engine
